number, theta_1, theta_2, theta_3, theta_4, theta_5, theta_6, theta_7, tau_1, tau_2, tau_3, tau_4, tau_5, tau_6, tau_7, m_00, m_01, m_02, m_03, m_10, m_11, m_12, m_13, m_20, m_21, m_22, m_23, m_30, m_31, m_32, m_33
20, -1.201200582311528, 0.831631174896110, 0.000039907498717, 0.000009407651907, -0.000072432734671, -0.000103543675793, -0.000031698288048, 0.418061664581299, 81.687367309570320, 0.708701801300049, -32.554063177108759, 0.519861383438110, 5.399267778396606, -0.120150604248047, 0.234658084867606, 0.934057110189025, 0.269207908709226, 264.293250414247836, -0.627264969154670, 0.357065400270194, -0.692129293124685, -685.934009487455569, -0.742613117092378, -0.006450956147277, 0.669689587411308, 1003.131535459825045, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
21, -1.201205226196330, 1.016368870505757, 0.000040626574368, 0.000018186058077, -0.000072336828829, -0.000150971252833, -0.000031698288048, 0.419405914306641, 94.029596162796025, 0.813906602859497, -37.412412109374998, 0.599975500106811, 6.125678306579590, -0.123654996871948, 0.181923681418094, 0.933628287407489, 0.308613018344735, 303.181699056365801, -0.488466170816076, 0.358193079134543, -0.795674882114796, -788.553178146098276, -0.853407624823898, -0.005994915568613, 0.521209638130146, 856.252313633924928, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
22, -1.201194949697706, 1.201184253774647, 0.000041465423238, -0.000004973424781, -0.000072240922987, -0.000136859884056, -0.000031638346896, 0.450995782852173, 103.031364448547365, 0.890939407348633, -40.992016487121582, 0.666883993148804, 6.697061180114746, -0.125156879425049, 0.122710943659357, 0.932920537916956, 0.338528129169451, 332.183787875012683, -0.333293087400930, 0.360033936832998, -0.871373216377052, -864.163422843994567, -0.934803584822494, -0.005902055681830, 0.355116070520249, 691.535662178887264, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
23, -1.201194620157727, 1.385963025271860, 0.000042064616587, -0.000082840962020, -0.000072145017144, -0.000123018114106, -0.000031578460286, 0.366980175018311, 108.610000808715824, 0.938479652404785, -43.107557392120363, 0.695496177673340, 7.043495422363281, -0.127660017013550, 0.060196267517488, 0.932583823584329, 0.355898611075958, 349.033284151254520, -0.166793707767369, 0.360929868619778, -0.917556259303659, -909.789910203269983, -0.984152563592747, -0.004128186883227, 0.177275744665988, 515.506325290806217, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
24, -1.016387805582790, 0.092431450365193, 0.000036132406090, -0.000076609154850, -0.000072959998638, -0.000197559926460, -0.000031908000265, 0.019491621017456, 10.234445283889769, 0.071750555038452, -4.138642444610596, 0.059865493774414, 0.712059206008911, -0.103963647842407, 0.516094864628399, 0.854915434198238, 0.052589838123275, 51.179124924310813, -0.851657817724210, 0.518730619497365, -0.074816481507199, -77.131841923998678, -0.091241724081864, -0.006176144875107, 0.995809621876115, 1325.382506422244660, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
25, -1.016388105124923, 0.277234010591001, 0.000036971309503, -0.000049914289430, -0.000072816096241, -0.000120860941695, -0.000031878002419, 0.122326725006104, 30.191176706314089, 0.268514347076416, -12.125403614044188, 0.181357231140137, 2.003511325836182, -0.108636171340942, 0.498462077002963, 0.854178160520558, 0.148037927166006, 144.985478185882386, -0.822270468049777, 0.519941094200260, -0.231370991991296, -231.502771309460087, -0.274603050170773, -0.006397550433693, 0.961536393583392, 1291.341002989385061, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
26, -1.016395954852307, 0.462018324763038, 0.000038289633043, 0.000019594211533, -0.000072768186953, -0.000003145846890, -0.000031758229199, 0.176096714019775, 49.202900571823122, 0.434024829864502, -19.693546514511109, 0.298006906509399, 3.219869318008423, -0.113642446517944, 0.463358906736685, 0.853228894849604, 0.239372046282576, 235.088282407153258, -0.764224592115936, 0.521488362087217, -0.379487366078006, -377.819912708289962, -0.448619322313490, -0.007095153367970, 0.893694781480607, 1224.463690827042683, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
27, -1.016396913583481, 0.646807732242159, 0.000039368191978, 0.000021391846119, -0.000072576549802, 0.000119063307109, -0.000031698233506, 0.234571577072144, 66.742670988082892, 0.586769876480103, -26.622097043991090, 0.414656581878662, 4.319581098556519, -0.116813087463379, 0.411440554900098, 0.852975507793488, 0.321168885304821, 316.465649107536365, -0.680353154528269, 0.521906473698542, -0.514522320055201, -510.947672862111688, -0.606495057611299, -0.006812915381465, 0.795058066607133, 1126.996071803401946, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
28, -1.016403594758392, 0.831617962317355, 0.000040386809762, 0.000020103520425, -0.000072384738117, -0.000104981827095, -0.000031728231353, 0.293046440124512, 81.680646060943602, 0.714864425659180, -32.569469738006589, 0.515899696350098, 5.410281583786011, -0.120317480087280, 0.345196169842526, 0.852863490821749, 0.391744138883264, 386.664893934668214, -0.573562639928742, 0.522089770240802, -0.631227510401661, -626.119137592198399, -0.742876505486627, -0.006792483584609, 0.669394024295654, 1002.754510390271889, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
29, -1.016390412122942, 1.016357155964914, 0.000041255711021, 0.000005632613822, -0.000072288919541, -0.000157952078959, -0.000031728231353, 0.338750930786133, 94.012793041229244, 0.812145853042602, -37.413292484283446, 0.596894187927246, 6.132853967666627, -0.122486865997314, 0.267118651884143, 0.851674453915074, 0.450886072488449, 443.298382148825169, -0.445952879935830, 0.524021097406092, -0.725622435120534, -719.940869383816448, -0.854267905690327, -0.007246655902893, 0.519782484589167, 856.049118778992465, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
30, -1.016404523546260, 1.201200312658159, 0.000042184498889, 0.000011624656387, -0.000072145017144, -0.000145428578009, -0.000031578460286, 0.317242935180664, 103.031364448547350, 0.888298282623291, -40.994657611846925, 0.661601743698120, 6.703736213684082, -0.122653741836548, 0.179803743456944, 0.849607088558318, 0.495820944404659, 485.019173935093193, -0.303920257027292, 0.527355038915391, -0.793428724145409, -789.208103338215778, -0.935576341731306, -0.008028574095367, 0.353033214854723, 691.616962656339751, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
31, -1.016393018663094, 1.385975728541723, 0.000042723751086, -0.000071485849920, -0.000072145017144, -0.000129489576799, -0.000031578460286, 0.366980175018311, 108.609328683853150, 0.940680589675903, -43.135289201736448, 0.699898052215576, 7.047500442504883, -0.124489376068115, 0.086493149108524, 0.849707902731267, 0.520110964307927, 510.360071066679666, -0.151965255601392, 0.527210794091939, -0.836035489487708, -830.879337307260698, -0.984594076890215, -0.006727453379863, 0.174726200450097, 515.349594418656011, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
32, -0.831588241432806, 0.092389775229737, 0.000036911422893, -0.000035443328286, -0.000072864092795, -0.000197739695373, -0.000031937943570, 0.051081489562988, 10.297625020980835, 0.072630929946899, -4.204670562744140, 0.058985118865967, 0.710891075134277, -0.104130523681641, 0.662302862760383, 0.746376696213847, 0.065396829650257, 64.927035784172134, -0.743734356336899, 0.665488639385800, -0.063119553646838, -66.603494824726013, -0.090631811101514, -0.006833607929949, 0.995861022743194, 1325.331852371078185, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
33, -0.831588900621847, 0.277247253113060, 0.000037810267457, -0.000066632307442, -0.000072816096241, -0.000131706581279, -0.000031937943570, 0.150555969238281, 30.244946695327759, 0.270715284347534, -12.141690549850463, 0.187079668045044, 2.010186359405518, -0.108302419662476, 0.640023102907555, 0.745267108388004, 0.186942143187587, 185.682686006220990, -0.717791436587823, 0.666740717258171, -0.200579833261595, -201.004456445487079, -0.274127490970488, -0.005809742252659, 0.961675811065862, 1291.169167361534619, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
34, -0.831592495891019, 0.462008467743391, 0.000038798941935, 0.000018815249272, -0.000072672368377, -0.000008209210669, -0.000031758174658, 0.288341566085815, 49.278178556442263, 0.437106142044067, -19.734483947753905, 0.300648031234741, 3.228880613327027, -0.113809322357178, 0.595321176507274, 0.743613756685598, 0.304353869155507, 301.086910523423001, -0.666643773830207, 0.668575696320722, -0.329533939227331, -328.452266037833624, -0.448529570502788, -0.006717079513761, 0.893742751146766, 1224.236604931420288, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
35, -0.831596450588934, 0.646796017646774, 0.000039937442022, 0.000021391846119, -0.000072624459089, 0.000111663002006, -0.000031788172504, 0.349504928588867, 66.730572740554805, 0.585449314117432, -26.621656856536866, 0.418618268966675, 4.326923635482788, -0.117146839141846, 0.529022138953273, 0.743123676008930, 0.409759415574894, 405.318235052141119, -0.593626880555664, 0.669120288024760, -0.447085189684711, -444.351654196449090, -0.606417927817982, -0.006726240304701, 0.795117635644128, 1126.799264383299942, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
36, -0.831596450588934, 0.831576047526377, 0.000040986003110, 0.000023878558509, -0.000072192926432, -0.000139106886382, -0.000031788117963, 0.295734939575195, 81.800284286499021, 0.709582176208496, -32.615689420700072, 0.517660446166992, 5.424966657638549, -0.119316225051880, 0.444779835850401, 0.742086109408161, 0.501476922544148, 494.956679931514032, -0.500283577716353, 0.670267183878562, -0.548140715585723, -544.640769672069268, -0.742891135690968, -0.007078731451433, 0.669374821809741, 1002.797567356603508, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
37, -0.831596989895672, 1.016426215043595, 0.000041854904369, 0.000013182689991, -0.000072192926432, -0.000182639543034, -0.000031638346896, 0.323964183807373, 94.125710018157960, 0.813466415405273, -37.464794416427608, 0.603056812286377, 6.143367145538329, -0.121819362640381, 0.344843501321076, 0.742505866933902, 0.574254296601563, 568.685250669542825, -0.389472733875583, 0.669815719543369, -0.632185013599720, -626.223969502327918, -0.854045636464528, -0.005651497264771, 0.520167387880638, 855.479103290107105, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
38, -0.831600105799257, 1.201162322621790, 0.000042603923325, -0.000002336886783, -0.000072049111302, -0.000165562041738, -0.000031578405745, 0.348160678863525, 103.069675565719606, 0.891379594802856, -41.015346422195435, 0.661601743698120, 6.693056159973144, -0.122486865997314, 0.234113119063146, 0.743236797129939, 0.626729695223193, 622.616642356747093, -0.265702580654118, 0.669016380011173, -0.694131991706540, -685.845076656299398, -0.935196870245120, -0.004018291773439, 0.354105446463276, 690.885303072596344, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
39, -0.831600525278234, 1.386036308810908, 0.000043143175522, -0.000099289272122, -0.000071905296172, -0.000145638344768, -0.000031698233506, 0.375717798233032, 108.562279943466194, 0.938479652404785, -43.127365827560425, 0.697697114944458, 7.056845489501953, -0.123321245193481, 0.111742299601986, 0.741232224849318, 0.661882502657829, 654.751801800240969, -0.133765443677368, 0.671211486432082, -0.729096664756760, -722.672342335448207, -0.984693081400218, -0.007066068678252, 0.174153972438120, 515.009899369201207, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
40, -0.646788617396213, 0.092378539999939, 0.000037450729631, 0.000012373729884, -0.000072864005529, -0.000197140502024, -0.000031908000265, 0.039655366897583, 10.337952512741090, 0.074831867218018, -4.228440685272217, 0.061186056137085, 0.746769380569458, -0.102128013610840, 0.788547004520551, 0.610368694388873, 0.075124420608006, 76.691550983521026, -0.608308400938787, 0.792095388424636, -0.050455772551031, -53.893401629181788, -0.090302331138029, -0.005912067865623, 0.995896850303579, 1325.199331780685725, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
41, -0.646789875724060, 0.277204799015343, 0.000038289633043, -0.000068250118574, -0.000072720277665, -0.000114389424460, -0.000031848059114, 0.172736089706421, 30.349798173904418, 0.276437721252441, -12.172943859100343, 0.187079668045044, 2.023870178222656, -0.106466785430908, 0.761745872228572, 0.608947067170512, 0.221193796312564, 220.660776975021150, -0.586946337327356, 0.793186784939816, -0.162322892085003, -163.867849896358479, -0.274294045215594, -0.006180095571238, 0.961626010036124, 1290.975323372313596, 0.000000000000000, 0.000000000000000, 0.000000000000000, 1.000000000000000
